Date,Open,High,Low,Close,Adj Close,Volume
1996-12-03,1220.380005,1223.380005,1214.390015,1218.069946,1218.069946,0
1996-12-04,1217.709961,1224.010010,1211.770020,1223.780029,1223.780029,0
1996-12-05,1223.859985,1230.109985,1222.560059,1224.939941,1224.939941,0
1996-12-06,1224.849976,1227.750000,1177.560059,1191.319946,1191.319946,0
1996-12-09,1191.280029,1210.000000,1191.280029,1203.359985,1203.359985,0
1996-12-10,1203.130005,1216.119995,1203.130005,1214.579956,1214.579956,0
1996-12-11,1215.280029,1220.280029,1202.810059,1204.390015,1204.390015,0
1996-12-12,1203.959961,1204.000000,1197.709961,1199.689941,1199.689941,0
1996-12-13,1199.219971,1199.219971,1181.010010,1188.449951,1188.449951,0
1996-12-16,1188.530029,1197.300049,1188.310059,1197.300049,1197.300049,0
1996-12-17,1195.699951,1195.699951,1188.839966,1193.829956,1193.829956,0
1996-12-18,1193.760010,1195.869995,1191.540039,1191.890015,1191.890015,0
1996-12-19,1192.989990,1201.949951,1192.369995,1201.030029,1201.030029,0
1996-12-20,1201.439941,1209.199951,1201.439941,1203.060059,1203.060059,0
1996-12-23,1203.140015,1203.920044,1194.319946,1197.780029,1197.780029,0
1996-12-24,1197.750000,1209.319946,1196.510010,1209.319946,1209.319946,0
1996-12-25,null,null,null,null,null,null
1996-12-26,1209.060059,1209.060059,1202.660034,1207.680054,1207.680054,0
1996-12-27,1207.680054,1209.000000,1204.099976,1209.000000,1209.000000,0
1996-12-30,1209.400024,1217.189941,1204.030029,1214.689941,1214.689941,0
1996-12-31,1214.579956,1237.959961,1214.579956,1237.959961,1237.959961,0
1997-01-01,null,null,null,null,null,null
1997-01-02,1237.959961,1237.959961,1225.540039,1230.530029,1230.530029,0
1997-01-03,1229.900024,1232.560059,1226.569946,1231.449951,1231.449951,0
1997-01-06,1231.449951,1240.109985,1231.449951,1233.119995,1233.119995,0
1997-01-07,1234.060059,1237.500000,1233.329956,1237.500000,1237.500000,0
1997-01-08,1237.500000,1239.989990,1234.140015,1239.540039,1239.540039,0
1997-01-09,1238.199951,1238.839966,1227.040039,1236.920044,1236.920044,0
1997-01-10,1235.689941,1243.400024,1232.150024,1232.380005,1232.380005,0
1997-01-13,1232.380005,1235.729980,1219.449951,1220.380005,1220.380005,0
1997-01-14,1220.400024,1221.510010,1208.319946,1211.040039,1211.040039,0
1997-01-15,1211.310059,1216.699951,1207.430054,1216.640015,1216.640015,0
1997-01-16,1216.030029,1221.170044,1212.310059,1214.420044,1214.420044,0
1997-01-17,1213.859985,1225.050049,1213.859985,1224.550049,1224.550049,0
1997-01-20,1224.550049,1235.689941,1224.550049,1235.689941,1235.689941,0
1997-01-21,1235.689941,1241.130005,1220.630005,1220.630005,1220.630005,0
1997-01-22,1221.250000,1233.420044,1221.250000,1232.489990,1232.489990,0
1997-01-23,1232.489990,1243.969971,1232.489990,1241.869995,1241.869995,0
1997-01-24,1241.170044,1245.689941,1238.780029,1244.130005,1244.130005,0
1997-01-27,1243.770020,1244.900024,1236.880005,1239.349976,1239.349976,0
1997-01-28,1239.369995,1239.369995,1226.219971,1228.890015,1228.890015,0
1997-01-29,1228.979980,1228.979980,1212.310059,1212.550049,1212.550049,0
1997-01-30,1212.569946,1220.739990,1212.569946,1215.030029,1215.030029,0
1997-01-31,1214.500000,1221.599976,1212.910034,1216.719971,1216.719971,0
1997-02-03,1216.719971,1222.719971,1214.989990,1221.900024,1221.900024,0
1997-02-04,1221.439941,1236.839966,1221.439941,1235.359985,1235.359985,0
1997-02-05,1235.420044,1241.949951,1232.430054,1241.949951,1241.949951,0
1997-02-06,null,null,null,null,null,null
1997-02-07,null,null,null,null,null,null
1997-02-10,null,null,null,null,null,null
1997-02-11,1221.439941,1236.839966,1221.439941,1235.359985,1235.359985,0
1997-02-12,1242.670044,1260.099976,1242.670044,1254.420044,1254.420044,0
1997-02-13,1254.439941,1266.770020,1254.439941,1259.099976,1259.099976,0
1997-02-14,1259.099976,1264.410034,1246.910034,1246.910034,1246.910034,0
1997-02-17,1246.930054,1252.569946,1246.930054,1252.479980,1252.479980,0
1997-02-18,1253.489990,1258.140015,1245.180054,1247.900024,1247.900024,0
1997-02-19,1248.540039,1259.459961,1248.540039,1258.640015,1258.640015,0
1997-02-20,1257.719971,1269.910034,1255.770020,1266.219971,1266.219971,0
1997-02-21,1266.359985,1266.719971,1259.400024,1262.859985,1262.859985,0
1997-02-24,1264.520020,1272.300049,1260.930054,1264.900024,1264.900024,0
1997-02-25,1266.900024,1276.219971,1265.270020,1271.569946,1271.569946,0
1997-02-26,1273.099976,1278.939941,1264.020020,1265.369995,1265.369995,0
1997-02-27,1266.030029,1270.790039,1251.949951,1259.439941,1259.439941,0
1997-02-28,1258.739990,1270.670044,1258.739990,1270.670044,1270.670044,0
1997-03-03,1270.670044,1277.959961,1257.880005,1260.439941,1260.439941,0
1997-03-04,1260.439941,1260.439941,1244.890015,1247.229980,1247.229980,0
1997-03-05,1246.989990,1252.280029,1238.780029,1252.280029,1252.280029,0
1997-03-06,1252.630005,1260.020020,1246.810059,1249.839966,1249.839966,0
1997-03-07,1249.859985,1253.130005,1247.199951,1251.209961,1251.209961,0
1997-03-10,1251.209961,1251.250000,1234.739990,1237.479980,1237.479980,0
1997-03-11,1237.290039,1250.329956,1236.310059,1250.329956,1250.329956,0
1997-03-12,1250.979980,1253.109985,1246.209961,1249.719971,1249.719971,0
1997-03-13,1249.589966,1252.010010,1242.829956,1249.760010,1249.760010,0
1997-03-14,1244.930054,1244.930054,1234.189941,1242.469971,1242.469971,0
1997-03-17,1242.880005,1244.609985,1231.709961,1234.030029,1234.030029,0
1997-03-18,1233.699951,1236.609985,1225.180054,1226.869995,1226.869995,0
1997-03-19,1226.869995,1237.109985,1223.979980,1234.829956,1234.829956,0
1997-03-20,1234.859985,1236.060059,1225.630005,1225.989990,1225.989990,0
1997-03-21,1225.989990,1225.989990,1211.520020,1212.939941,1212.939941,0
1997-03-24,1213.099976,1214.599976,1208.010010,1214.599976,1214.599976,0
1997-03-25,1214.640015,1220.839966,1213.760010,1217.339966,1217.339966,0
1997-03-26,1217.339966,1225.589966,1216.420044,1225.589966,1225.589966,0
1997-03-27,1219.790039,1223.310059,1219.790039,1223.310059,1223.310059,0
1997-03-28,1223.410034,1223.489990,1215.400024,1217.640015,1217.640015,0
1997-03-31,1217.640015,1217.640015,1194.530029,1203.099976,1203.099976,0
1997-04-01,1203.099976,1203.099976,1182.650024,1187.770020,1187.770020,0
1997-04-02,1187.760010,1190.270020,1175.349976,1181.069946,1181.069946,0
1997-04-03,1181.069946,1181.069946,1151.410034,1152.510010,1152.510010,0
1997-04-04,1152.510010,1152.510010,1113.469971,1136.780029,1136.780029,0
1997-04-07,1136.849976,1145.859985,1128.349976,1134.229980,1134.229980,0
1997-04-08,1133.880005,1162.250000,1133.880005,1162.250000,1162.250000,0
1997-04-09,1162.290039,1175.010010,1158.910034,1163.849976,1163.849976,0
1997-04-10,1163.790039,1163.790039,1143.329956,1147.959961,1147.959961,0
1997-04-11,1147.880005,1147.880005,1124.609985,1138.359985,1138.359985,0
1997-04-14,1134.949951,1134.949951,1097.979980,1101.089966,1101.089966,0
1997-04-15,1102.640015,1118.420044,1080.829956,1086.670044,1086.670044,0
1997-04-16,1086.670044,1102.109985,1069.579956,1087.780029,1087.780029,0
1997-04-17,1088.489990,1108.619995,1088.489990,1104.579956,1104.579956,0
1997-04-18,null,null,null,null,null,null
1997-04-21,1104.579956,1127.780029,1104.579956,1127.599976,1127.599976,0
1997-04-22,1127.599976,1127.599976,1111.459961,1120.500000,1120.500000,0
1997-04-23,1120.550049,1128.089966,1108.969971,1109.599976,1109.599976,0
1997-04-24,1109.500000,1109.500000,1091.010010,1096.530029,1096.530029,0
1997-04-25,1096.530029,1096.530029,1087.550049,1089.449951,1089.449951,0
1997-04-28,1089.449951,1089.449951,1072.699951,1074.859985,1074.859985,0
1997-04-29,1075.089966,1077.479980,1056.300049,1059.510010,1059.510010,0
1997-04-30,1060.199951,1080.430054,1060.089966,1080.170044,1080.170044,0
1997-05-01,null,null,null,null,null,null
1997-05-02,1080.170044,1097.959961,1079.000000,1097.959961,1097.959961,0
1997-05-05,1099.390015,1109.540039,1092.770020,1094.969971,1094.969971,0
1997-05-06,1095.469971,1098.229980,1086.589966,1090.000000,1090.000000,0
1997-05-07,1089.459961,1110.430054,1088.949951,1107.140015,1107.140015,0
1997-05-08,null,null,null,null,null,null
1997-05-09,1106.140015,1108.689941,1101.319946,1107.369995,1107.369995,0
1997-05-12,1105.369995,1107.760010,1086.839966,1088.520020,1088.520020,0
1997-05-13,1089.589966,1092.290039,1081.180054,1084.550049,1084.550049,0
1997-05-14,1084.489990,1085.599976,1070.489990,1072.489990,1072.489990,0
1997-05-15,1072.219971,1072.219971,1024.189941,1041.270020,1041.270020,0
1997-05-16,1040.969971,1044.000000,1018.789978,1041.910034,1041.910034,0
1997-05-19,1041.910034,1047.829956,1029.630005,1041.390015,1041.390015,0
1997-05-20,1041.489990,1061.729980,1041.489990,1058.619995,1058.619995,0
1997-05-21,null,null,null,null,null,null
1997-05-22,1058.640015,1071.400024,1054.619995,1071.030029,1071.030029,0
1997-05-23,1071.030029,1078.270020,1062.979980,1078.199951,1078.199951,0
1997-05-26,1078.150024,1082.650024,1074.709961,1081.189941,1081.189941,0
1997-05-27,1081.189941,1084.109985,1076.119995,1081.880005,1081.880005,0
1997-05-28,1081.880005,1097.000000,1081.880005,1096.329956,1096.329956,0
1997-05-29,1095.949951,1105.939941,1093.239990,1105.619995,1105.619995,0
1997-05-30,1106.229980,1111.770020,1102.180054,1104.829956,1104.829956,0
1997-06-02,1107.550049,1121.849976,1103.709961,1117.969971,1117.969971,0
1997-06-03,1118.040039,1138.209961,1118.040039,1126.829956,1126.829956,0
1997-06-04,1126.829956,1130.900024,1114.930054,1119.280029,1119.280029,0
1997-06-05,1120.880005,1122.560059,1098.829956,1108.839966,1108.839966,0
1997-06-06,1108.790039,1119.099976,1108.119995,1117.310059,1117.310059,0
1997-06-09,1116.229980,1120.369995,1114.810059,1117.199951,1117.199951,0
1997-06-10,1116.849976,1121.449951,1110.359985,1110.359985,1110.359985,0
1997-06-11,1111.260010,1111.790039,1103.380005,1108.250000,1108.250000,0
1997-06-12,1108.250000,1108.250000,1088.560059,1100.410034,1100.410034,0
1997-06-13,1099.680054,1099.680054,1078.380005,1078.380005,1078.380005,0
1997-06-16,1078.359985,1080.310059,1067.199951,1077.400024,1077.400024,0
1997-06-17,1077.219971,1079.229980,1070.810059,1076.930054,1076.930054,0
1997-06-18,1077.270020,1090.430054,1075.400024,1088.119995,1088.119995,0
1997-06-19,1088.119995,1097.989990,1088.119995,1097.479980,1097.479980,0
1997-06-20,1097.479980,1104.290039,1095.520020,1097.540039,1097.540039,0
1997-06-23,1097.689941,1097.689941,1083.500000,1088.979980,1088.979980,0
1997-06-24,1088.979980,1088.979980,1073.239990,1077.920044,1077.920044,0
1997-06-25,1078.020020,1082.510010,1068.689941,1069.959961,1069.959961,0
1997-06-26,1069.040039,1069.780029,1061.859985,1066.739990,1066.739990,0
1997-06-27,1066.739990,1071.650024,1063.180054,1070.060059,1070.060059,0
1997-06-30,1070.060059,1077.300049,1066.719971,1077.300049,1077.300049,0
1997-07-01,1077.300049,1078.900024,1070.949951,1078.900024,1078.900024,0
1997-07-02,1078.849976,1085.300049,1077.979980,1084.880005,1084.880005,0
1997-07-03,1084.640015,1085.420044,1074.920044,1080.609985,1080.609985,0
1997-07-04,1080.660034,1083.040039,1068.680054,1073.310059,1073.310059,0
1997-07-07,1073.310059,1074.050049,1055.650024,1060.530029,1060.530029,0
1997-07-08,1060.569946,1064.839966,1055.170044,1057.770020,1057.770020,0
1997-07-09,1057.770020,1057.869995,1028.160034,1033.239990,1033.239990,0
1997-07-10,1031.849976,1031.920044,1002.359985,1008.520020,1008.520020,0
1997-07-11,1007.919983,1019.859985,988.469971,1017.609985,1017.609985,0
1997-07-14,1017.919983,1017.919983,1010.409973,1015.500000,1015.500000,0
1997-07-15,1015.500000,1016.109985,1004.460022,1012.479980,1012.479980,0
1997-07-16,1012.030029,1017.539978,1002.289978,1004.090027,1004.090027,0
1997-07-17,null,null,null,null,null,null
1997-07-18,1002.969971,1003.190002,990.219971,1001.549988,1001.549988,0
1997-07-21,1001.549988,1024.839966,1000.590027,1022.669983,1022.669983,0
1997-07-22,1022.760010,1033.089966,1016.549988,1018.010010,1018.010010,0
1997-07-23,1020.539978,1034.670044,1019.960022,1034.069946,1034.069946,0
1997-07-24,1034.069946,1046.689941,1034.069946,1045.890015,1045.890015,0
1997-07-25,1045.880005,1051.650024,1035.699951,1041.260010,1041.260010,0
1997-07-28,1041.260010,1041.300049,1027.650024,1029.410034,1029.410034,0
1997-07-29,1029.459961,1034.260010,1025.099976,1031.609985,1031.609985,0
1997-07-30,1031.609985,1033.260010,1022.049988,1024.739990,1024.739990,0
1997-07-31,1024.739990,1024.739990,1009.780029,1012.840027,1012.840027,0
1997-08-01,1012.780029,1014.869995,1000.549988,1002.630005,1002.630005,0
1997-08-04,1002.000000,1002.000000,976.260010,978.559998,978.559998,0
1997-08-05,975.739990,976.729980,944.510010,945.080017,945.080017,0
1997-08-06,943.070007,952.760010,936.119995,951.739990,951.739990,0
1997-08-07,951.960022,955.409973,926.950012,928.330017,928.330017,0
1997-08-08,928.369995,942.250000,927.640015,932.359985,932.359985,0
1997-08-11,931.630005,931.630005,896.590027,902.140015,902.140015,0
1997-08-12,902.659973,903.119995,884.609985,897.250000,897.250000,0
1997-08-13,897.710022,919.580017,897.710022,908.830017,908.830017,0
1997-08-14,909.390015,921.159973,907.710022,918.539978,918.539978,0
1997-08-15,918.390015,929.500000,909.400024,910.179993,910.179993,0
1997-08-18,905.549988,905.549988,877.469971,880.450012,880.450012,0
1997-08-19,881.739990,894.030029,881.359985,885.309998,885.309998,0
1997-08-20,885.669983,929.570007,885.669983,929.570007,929.570007,0
1997-08-21,930.570007,937.950012,909.109985,909.239990,909.239990,0
1997-08-22,907.929993,911.210022,901.049988,905.000000,905.000000,0
1997-08-25,905.419983,907.150024,883.859985,883.960022,883.960022,0
1997-08-26,883.450012,891.080017,855.659973,856.000000,856.000000,0
1997-08-27,857.619995,864.049988,845.299988,847.919983,847.919983,0
1997-08-28,846.690002,846.940002,777.460022,812.179993,812.179993,0
1997-08-29,812.750000,812.750000,777.960022,804.400024,804.400024,0
1997-09-01,null,null,null,null,null,null
1997-09-02,811.150024,840.419983,787.539978,795.729980,795.729980,0
1997-09-03,797.059998,797.880005,747.679993,750.760010,750.760010,0
1997-09-04,751.409973,761.080017,675.150024,731.119995,731.119995,0
1997-09-05,766.309998,824.219971,766.309998,821.590027,821.590027,0
1997-09-08,821.640015,879.710022,821.640015,879.710022,879.710022,0
1997-09-09,879.710022,900.989990,866.770020,888.750000,888.750000,0
1997-09-10,884.460022,884.460022,859.309998,863.080017,863.080017,0
1997-09-11,858.500000,858.500000,821.020020,834.169983,834.169983,0
1997-09-12,828.669983,852.080017,814.460022,852.080017,852.080017,0
1997-09-15,853.469971,853.820007,840.900024,844.059998,844.059998,0
1997-09-16,842.960022,842.960022,820.119995,827.080017,827.080017,0
1997-09-17,826.719971,826.719971,808.960022,811.119995,811.119995,0
1997-09-18,808.359985,808.359985,786.679993,786.679993,786.679993,0
1997-09-19,785.030029,798.780029,779.479980,787.840027,787.840027,0
1997-09-22,784.900024,784.900024,750.609985,760.500000,760.500000,0
1997-09-23,762.479980,781.460022,750.739990,781.200012,781.200012,0
1997-09-24,783.020020,791.619995,775.369995,779.409973,779.409973,0
1997-09-25,779.559998,793.619995,775.539978,789.330017,789.330017,0
1997-09-26,787.979980,799.809998,786.619995,799.809998,799.809998,0
1997-09-29,800.000000,809.070007,796.140015,809.070007,809.070007,0
1997-09-30,806.789978,815.979980,802.510010,814.570007,814.570007,0
1997-10-01,810.859985,810.859985,793.849976,795.830017,795.830017,0
1997-10-02,794.099976,794.099976,785.750000,791.580017,791.580017,0
1997-10-03,791.099976,798.590027,790.799988,797.289978,797.289978,0
1997-10-06,796.780029,796.780029,791.020020,794.150024,794.150024,0
1997-10-07,794.460022,803.909973,792.539978,803.450012,803.450012,0
1997-10-08,806.849976,845.559998,806.849976,836.599976,836.599976,0
1997-10-09,836.900024,842.320007,820.700012,824.940002,824.940002,0
1997-10-10,824.270020,837.520020,823.929993,834.010010,834.010010,0
1997-10-13,833.200012,833.280029,827.510010,831.520020,831.520020,0
1997-10-14,831.729980,833.869995,819.820007,822.590027,822.590027,0
1997-10-15,820.469971,820.979980,794.669983,801.520020,801.520020,0
1997-10-16,800.989990,802.020020,789.710022,802.020020,802.020020,0
1997-10-17,801.460022,802.799988,790.890015,794.799988,794.799988,0
1997-10-20,792.099976,792.099976,767.969971,767.969971,767.969971,0
1997-10-21,768.179993,774.179993,758.349976,760.299988,760.299988,0
1997-10-22,759.419983,759.419983,728.900024,731.169983,731.169983,0
1997-10-23,727.419983,727.419983,695.130005,706.450012,706.450012,0
1997-10-24,697.400024,709.979980,682.859985,692.390015,692.390015,0
1997-10-27,691.590027,697.229980,688.369995,693.390015,693.390015,0
1997-10-28,672.510010,672.510010,646.210022,647.320007,647.320007,0
1997-10-29,670.330017,680.330017,659.130005,662.479980,662.479980,0
1997-10-30,null,null,null,null,null,null
1997-10-31,661.349976,667.929993,647.210022,664.690002,664.690002,0
1997-11-03,672.260010,716.719971,672.260010,716.719971,716.719971,0
1997-11-04,728.760010,750.530029,720.260010,725.940002,725.940002,0
1997-11-05,725.479980,734.500000,708.900024,733.760010,733.760010,0
1997-11-06,730.929993,732.900024,725.229980,731.039978,731.039978,0
1997-11-07,730.789978,730.960022,707.400024,707.450012,707.450012,0
1997-11-10,700.960022,700.960022,682.840027,689.520020,689.520020,0
1997-11-11,689.299988,700.880005,688.539978,692.489990,692.489990,0
1997-11-12,692.239990,693.169983,677.729980,684.489990,684.489990,0
1997-11-13,679.619995,679.619995,671.859985,677.580017,677.580017,0
1997-11-14,680.390015,688.880005,676.330017,677.469971,677.469971,0
1997-11-17,678.130005,679.090027,662.950012,667.289978,667.289978,0
1997-11-18,662.549988,662.549988,618.900024,622.090027,622.090027,0
1997-11-19,620.710022,620.710022,588.130005,603.489990,603.489990,0
1997-11-20,598.380005,598.380005,536.619995,536.619995,536.619995,0
1997-11-21,536.150024,560.090027,512.409973,560.090027,560.090027,0
1997-11-24,562.859985,574.869995,549.780029,570.570007,570.570007,0
1997-11-25,567.330017,567.330017,535.630005,541.570007,541.570007,0
1997-11-26,541.140015,541.140015,521.010010,526.119995,526.119995,0
1997-11-27,525.950012,553.070007,525.880005,550.239990,550.239990,0
1997-11-28,550.729980,563.309998,535.419983,545.440002,545.440002,0
1997-12-01,537.109985,538.700012,528.450012,528.450012,528.450012,0
1997-12-02,530.830017,538.489990,523.700012,536.950012,536.950012,0
1997-12-03,537.989990,551.200012,537.000000,548.059998,548.059998,0
1997-12-04,549.049988,585.640015,548.909973,575.890015,575.890015,0
1997-12-05,576.169983,607.400024,564.500000,607.400024,607.400024,0
1997-12-08,622.989990,699.020020,622.989990,676.469971,676.469971,0
1997-12-09,673.710022,673.710022,628.909973,629.150024,629.150024,0
1997-12-10,626.559998,645.359985,621.130005,636.359985,636.359985,0
1997-12-11,632.539978,632.539978,589.000000,589.179993,589.179993,0
1997-12-12,583.679993,584.169983,562.150024,574.919983,574.919983,0
1997-12-15,574.049988,577.549988,558.469971,558.469971,558.469971,0
1997-12-16,560.309998,566.809998,544.309998,544.309998,544.309998,0
1997-12-17,545.460022,566.640015,544.450012,556.789978,556.789978,0
1997-12-18,556.799988,578.890015,555.679993,577.580017,577.580017,0
1997-12-19,575.090027,582.440002,565.359985,578.760010,578.760010,0
1997-12-22,578.270020,578.270020,559.059998,569.830017,569.830017,0
1997-12-23,569.900024,570.700012,552.030029,556.349976,556.349976,0
1997-12-24,555.979980,556.000000,537.359985,550.349976,550.349976,0
1997-12-25,null,null,null,null,null,null
1997-12-26,550.390015,560.960022,547.099976,560.960022,560.960022,0
1997-12-29,560.580017,570.460022,560.580017,568.659973,568.659973,0
1997-12-30,572.780029,589.400024,571.429993,589.390015,589.390015,0
1997-12-31,590.630005,598.659973,583.109985,594.440002,594.440002,0
1998-01-01,null,null,null,null,null,null
1998-01-02,591.059998,591.059998,569.479980,571.960022,571.960022,0
1998-01-05,571.669983,571.669983,546.789978,546.789978,546.789978,0
1998-01-06,542.119995,542.119995,524.799988,525.739990,525.739990,0
1998-01-07,522.989990,522.989990,501.589996,521.000000,521.000000,0
1998-01-08,519.320007,534.109985,507.160004,507.160004,507.160004,0
1998-01-09,505.640015,505.640015,484.119995,491.600006,491.600006,0
1998-01-12,487.730011,487.730011,470.429993,477.570007,477.570007,0
1998-01-13,478.500000,507.010010,478.500000,503.890015,503.890015,0
1998-01-14,510.750000,545.530029,510.750000,536.679993,536.679993,0
1998-01-15,539.260010,549.739990,520.609985,525.469971,525.469971,0
1998-01-16,523.380005,540.280029,514.929993,539.969971,539.969971,0
1998-01-19,551.750000,594.359985,547.130005,589.080017,589.080017,0
1998-01-20,588.570007,592.500000,577.130005,585.349976,585.349976,0
1998-01-21,587.880005,596.200012,581.710022,590.549988,590.549988,0
1998-01-22,589.809998,589.809998,565.710022,575.210022,575.210022,0
1998-01-23,573.510010,573.510010,548.609985,558.570007,558.570007,0
1998-01-26,558.929993,569.619995,558.929993,569.510010,569.510010,0
1998-01-27,null,null,null,null,null,null
1998-01-28,null,null,null,null,null,null
1998-01-29,null,null,null,null,null,null
1998-01-30,null,null,null,null,null,null
1998-02-02,null,null,null,null,null,null
1998-02-03,646.099976,718.909973,646.099976,701.309998,701.309998,0
1998-02-04,700.070007,700.780029,663.809998,690.760010,690.760010,0
1998-02-05,687.940002,720.530029,680.570007,712.809998,712.809998,0
1998-02-06,713.669983,740.159973,712.859985,728.190002,728.190002,0
1998-02-09,735.119995,764.020020,724.770020,727.400024,727.400024,0
1998-02-10,726.969971,742.570007,707.770020,742.570007,742.570007,0
1998-02-11,752.669983,764.940002,734.760010,739.869995,739.869995,0
1998-02-12,735.530029,735.530029,696.590027,697.429993,697.429993,0
1998-02-13,693.289978,694.780029,667.650024,685.500000,685.500000,0
1998-02-16,682.719971,682.719971,657.150024,661.940002,661.940002,0
1998-02-17,661.260010,694.830017,660.369995,690.830017,690.830017,0
1998-02-18,692.950012,709.130005,692.950012,704.900024,704.900024,0
1998-02-19,715.080017,727.200012,715.080017,723.500000,723.500000,0
1998-02-20,723.960022,728.059998,720.659973,728.059998,728.059998,0
1998-02-23,724.969971,734.869995,711.380005,720.460022,720.460022,0
1998-02-24,720.859985,732.210022,716.429993,729.840027,729.840027,0
1998-02-25,732.200012,734.299988,711.460022,712.809998,712.809998,0
1998-02-26,712.349976,730.109985,710.020020,727.700012,727.700012,0
1998-02-27,736.479980,749.359985,736.479980,745.359985,745.359985,0
1998-03-02,745.609985,748.960022,738.070007,745.119995,745.119995,0
1998-03-03,743.659973,744.109985,723.340027,733.030029,733.030029,0
1998-03-04,723.390015,723.390015,700.190002,705.940002,705.940002,0
1998-03-05,702.909973,710.219971,693.130005,696.789978,696.789978,0
1998-03-06,695.440002,699.820007,685.229980,690.359985,690.359985,0
1998-03-09,688.979980,688.979980,681.729980,685.880005,685.880005,0
1998-03-10,685.669983,711.169983,685.570007,710.469971,710.469971,0
1998-03-11,716.090027,717.880005,704.429993,709.909973,709.909973,0
1998-03-12,709.080017,710.729980,696.619995,698.229980,698.229980,0
1998-03-13,698.280029,708.690002,695.130005,708.159973,708.159973,0
1998-03-16,707.809998,713.950012,703.609985,703.609985,703.609985,0
1998-03-17,704.599976,705.000000,697.190002,700.210022,700.210022,0
1998-03-18,700.799988,708.729980,697.659973,706.549988,706.549988,0
1998-03-19,707.080017,733.760010,707.080017,731.039978,731.039978,0
1998-03-20,732.460022,735.770020,727.289978,731.239990,731.239990,0
1998-03-23,731.080017,737.440002,730.229980,735.789978,735.789978,0
1998-03-24,735.869995,742.140015,727.330017,731.890015,731.890015,0
1998-03-25,731.919983,736.780029,728.440002,736.780029,736.780029,0
1998-03-26,737.250000,738.340027,731.070007,733.309998,733.309998,0
1998-03-27,733.039978,733.039978,724.710022,727.619995,727.619995,0
1998-03-30,727.690002,728.289978,719.840027,722.960022,722.960022,0
1998-03-31,721.950012,727.500000,719.159973,719.520020,719.520020,0
1998-04-01,718.200012,718.280029,700.049988,700.049988,700.049988,0
1998-04-02,700.440002,703.460022,681.450012,684.270020,684.270020,0
1998-04-03,684.039978,684.039978,666.369995,666.479980,666.479980,0
1998-04-06,665.890015,665.890015,659.729980,663.770020,663.770020,0
1998-04-07,null,null,null,null,null,null
1998-04-08,661.630005,673.359985,657.080017,664.280029,664.280029,0
1998-04-09,665.929993,676.919983,665.929993,675.929993,675.929993,0
1998-04-10,676.090027,680.979980,667.250000,673.140015,673.140015,0
1998-04-13,674.020020,674.340027,665.479980,666.929993,666.929993,0
1998-04-14,666.979980,668.919983,662.510010,664.840027,664.840027,0
1998-04-15,664.940002,664.940002,641.400024,644.619995,644.619995,0
1998-04-16,643.270020,643.270020,621.869995,629.340027,629.340027,0
1998-04-17,628.150024,630.210022,611.960022,628.780029,628.780029,0
1998-04-20,628.330017,639.820007,622.000000,634.289978,634.289978,0
1998-04-21,635.109985,635.719971,622.950012,623.979980,623.979980,0
1998-04-22,621.250000,623.380005,616.039978,619.669983,619.669983,0
1998-04-23,619.229980,630.710022,619.229980,628.239990,628.239990,0
1998-04-24,629.969971,637.080017,629.460022,635.109985,635.109985,0
1998-04-27,635.119995,635.119995,616.849976,620.789978,620.789978,0
1998-04-28,635.119995,635.119995,616.849976,620.789978,620.789978,39453400
1998-04-29,621.289978,627.760010,617.909973,622.830017,622.830017,43126000
1998-04-30,621.919983,625.969971,617.280029,625.969971,625.969971,51307200
1998-05-01,null,null,null,null,null,null
1998-05-04,625.239990,628.469971,620.239990,627.429993,627.429993,47927600
1998-05-05,627.559998,627.559998,607.729980,608.400024,608.400024,52155600
1998-05-06,603.190002,603.190002,583.530029,584.619995,584.619995,59907600
1998-05-07,576.580017,588.890015,562.909973,586.830017,586.830017,87209200
1998-05-08,585.469971,586.719971,577.229980,580.049988,580.049988,45676400
1998-05-11,null,null,null,null,null,null
1998-05-12,579.450012,580.440002,567.809998,569.169983,569.169983,40828800
1998-05-13,569.070007,569.070007,548.330017,548.330017,548.330017,60468600
1998-05-14,548.770020,560.940002,545.320007,560.500000,560.500000,52853400
1998-05-15,562.950012,573.169983,560.140015,566.849976,566.849976,50646600
1998-05-18,566.349976,566.349976,549.989990,549.989990,549.989990,44826400
1998-05-19,549.929993,562.559998,544.340027,554.419983,554.419983,47969000
1998-05-20,557.010010,569.820007,555.530029,569.190002,569.190002,43789600
1998-05-21,575.750000,596.090027,575.750000,593.619995,593.619995,104995800
1998-05-22,594.320007,595.599976,577.229980,577.229980,577.229980,52358000
1998-05-25,576.979980,578.299988,570.020020,570.549988,570.549988,28803800
1998-05-26,570.750000,572.250000,560.340027,561.280029,561.280029,36514400
1998-05-27,560.049988,560.049988,551.109985,552.280029,552.280029,44729600
1998-05-28,553.950012,554.770020,544.609985,544.739990,544.739990,58265400
1998-05-29,546.309998,549.940002,538.239990,538.239990,538.239990,65720400
1998-06-01,537.599976,538.580017,518.000000,518.000000,518.000000,52273400
1998-06-02,518.440002,535.239990,517.789978,520.609985,520.609985,53435800
1998-06-03,520.679993,534.280029,520.679993,526.359985,526.359985,62574000
1998-06-04,526.630005,534.570007,518.609985,518.609985,518.609985,51007600
1998-06-05,518.440002,519.299988,505.049988,505.049988,505.049988,57526400
1998-06-08,505.709991,505.709991,497.440002,497.790009,497.790009,51417600
